source_id,source_name,category,owner_org,geography,source_type,signal_type,suggested_output_route,priority_tier,automation_feasibility,access_status,final_package_status,duplicate_status,next_action,notes,evidence_source
providence_health_care_capital_plan,Providence Health Care capital plan / major projects,D_capital_future_infrastructure,Providence Health Care,BC / Lower Mainland,PDF / HTML / board report / to_verify,future project / capital plan,Future_Projects,2,manual_or_pdf_p3,public_to_verify,not_in_final_coded_sources,new_candidate_to_dedupe,verify capital plan/project page and extract civil-relevant pipeline,Health capital plans/board reports can signal future civil/enabling works around hospitals and clinics.,candidate_expansion_seed
school_district_33_chilliwack_procurement,School District 33 Chilliwack procurement / bid opportunities,A_active_tender,School District 33 Chilliwack,BC / Lower Mainland,HTML listing / portal / to_verify,active tender,Active_Tenders,2,to_assess,to_verify,not_in_final_coded_sources,new_candidate_to_dedupe,verify official procurement page and platform; add alert/manual workflow if no API,"School district procurement/capital sources can include civil/site works, drainage, paving, parking, utilities, and playground/site prep.",candidate_expansion_seed
school_district_34_abbotsford_procurement,School District 34 Abbotsford procurement / bid opportunities,A_active_tender,School District 34 Abbotsford,BC / Lower Mainland,HTML listing / portal / to_verify,active tender,Active_Tenders,2,to_assess,to_verify,not_in_final_coded_sources,new_candidate_to_dedupe,verify official procurement page and platform; add alert/manual workflow if no API,"School district procurement/capital sources can include civil/site works, drainage, paving, parking, utilities, and playground/site prep.",candidate_expansion_seed
school_district_36_surrey_procurement,School District 36 Surrey procurement / bid opportunities,A_active_tender,School District 36 Surrey,BC / Lower Mainland,HTML listing / portal / to_verify,active tender,Active_Tenders,2,to_assess,to_verify,not_in_final_coded_sources,new_candidate_to_dedupe,verify official procurement page and platform; add alert/manual workflow if no API,"School district procurement/capital sources can include civil/site works, drainage, paving, parking, utilities, and playground/site prep.",candidate_expansion_seed
school_district_37_delta_procurement,School District 37 Delta procurement / bid opportunities,A_active_tender,School District 37 Delta,BC / Lower Mainland,HTML listing / portal / to_verify,active tender,Active_Tenders,2,to_assess,to_verify,not_in_final_coded_sources,new_candidate_to_dedupe,verify official procurement page and platform; add alert/manual workflow if no API,"School district procurement/capital sources can include civil/site works, drainage, paving, parking, utilities, and playground/site prep.",candidate_expansion_seed
school_district_38_richmond_procurement,School District 38 Richmond procurement / bid opportunities,A_active_tender,School District 38 Richmond,BC / Lower Mainland,HTML listing / portal / to_verify,active tender,Active_Tenders,2,to_assess,to_verify,not_in_final_coded_sources,new_candidate_to_dedupe,verify official procurement page and platform; add alert/manual workflow if no API,"School district procurement/capital sources can include civil/site works, drainage, paving, parking, utilities, and playground/site prep.",candidate_expansion_seed
school_district_39_vancouver_procurement,School District 39 Vancouver procurement / bid opportunities,A_active_tender,School District 39 Vancouver,BC / Lower Mainland,HTML listing / portal / to_verify,active tender,Active_Tenders,2,to_assess,to_verify,not_in_final_coded_sources,new_candidate_to_dedupe,verify official procurement page and platform; add alert/manual workflow if no API,"School district procurement/capital sources can include civil/site works, drainage, paving, parking, utilities, and playground/site prep.",candidate_expansion_seed
school_district_40_new_westminster_procurement,School District 40 New Westminster procurement / bid opportunities,A_active_tender,School District 40 New Westminster,BC / Lower Mainland,HTML listing / portal / to_verify,active tender,Active_Tenders,2,to_assess,to_verify,not_in_final_coded_sources,new_candidate_to_dedupe,verify official procurement page and platform; add alert/manual workflow if no API,"School district procurement/capital sources can include civil/site works, drainage, paving, parking, utilities, and playground/site prep.",candidate_expansion_seed
school_district_41_burnaby_procurement,School District 41 Burnaby procurement / bid opportunities,A_active_tender,School District 41 Burnaby,BC / Lower Mainland,HTML listing / portal / to_verify,active tender,Active_Tenders,2,to_assess,to_verify,not_in_final_coded_sources,new_candidate_to_dedupe,verify official procurement page and platform; add alert/manual workflow if no API,"School district procurement/capital sources can include civil/site works, drainage, paving, parking, utilities, and playground/site prep.",candidate_expansion_seed
school_district_42_maple_ridge_pitt_meadows_procurement,School District 42 Maple Ridge Pitt Meadows procurement / bid opportunities,A_active_tender,School District 42 Maple Ridge Pitt Meadows,BC / Lower Mainland,HTML listing / portal / to_verify,active tender,Active_Tenders,2,to_assess,to_verify,not_in_final_coded_sources,new_candidate_to_dedupe,verify official procurement page and platform; add alert/manual workflow if no API,"School district procurement/capital sources can include civil/site works, drainage, paving, parking, utilities, and playground/site prep.",candidate_expansion_seed
school_district_43_coquitlam_procurement,School District 43 Coquitlam procurement / bid opportunities,A_active_tender,School District 43 Coquitlam,BC / Lower Mainland,HTML listing / portal / to_verify,active tender,Active_Tenders,2,to_assess,to_verify,not_in_final_coded_sources,new_candidate_to_dedupe,verify official procurement page and platform; add alert/manual workflow if no API,"School district procurement/capital sources can include civil/site works, drainage, paving, parking, utilities, and playground/site prep.",candidate_expansion_seed
school_district_44_north_vancouver_procurement,School District 44 North Vancouver procurement / bid opportunities,A_active_tender,School District 44 North Vancouver,BC / Lower Mainland,HTML listing / portal / to_verify,active tender,Active_Tenders,2,to_assess,to_verify,not_in_final_coded_sources,new_candidate_to_dedupe,verify official procurement page and platform; add alert/manual workflow if no API,"School district procurement/capital sources can include civil/site works, drainage, paving, parking, utilities, and playground/site prep.",candidate_expansion_seed
school_district_45_west_vancouver_procurement,School District 45 West Vancouver procurement / bid opportunities,A_active_tender,School District 45 West Vancouver,BC / Lower Mainland,HTML listing / portal / to_verify,active tender,Active_Tenders,2,to_assess,to_verify,not_in_final_coded_sources,new_candidate_to_dedupe,verify official procurement page and platform; add alert/manual workflow if no API,"School district procurement/capital sources can include civil/site works, drainage, paving, parking, utilities, and playground/site prep.",candidate_expansion_seed
school_district_75_mission_procurement,School District 75 Mission procurement / bid opportunities,A_active_tender,School District 75 Mission,BC / Lower Mainland,HTML listing / portal / to_verify,active tender,Active_Tenders,2,to_assess,to_verify,not_in_final_coded_sources,new_candidate_to_dedupe,verify official procurement page and platform; add alert/manual workflow if no API,"School district procurement/capital sources can include civil/site works, drainage, paving, parking, utilities, and playground/site prep.",candidate_expansion_seed
school_district_33_chilliwack_capital_plan,School District 33 Chilliwack capital plan / major projects,D_capital_future_infrastructure,School District 33 Chilliwack,BC / Lower Mainland,PDF / HTML / board report / to_verify,future project / capital plan,Future_Projects,2,manual_or_pdf_p3,public_to_verify,not_in_final_coded_sources,new_candidate_to_dedupe,verify capital plan/project page and extract civil-relevant pipeline,"Potential capital plan / project pipeline source; verify official capital plan, budget, board report, or projects page.",candidate_expansion_seed
school_district_34_abbotsford_capital_plan,School District 34 Abbotsford capital plan / major projects,D_capital_future_infrastructure,School District 34 Abbotsford,BC / Lower Mainland,PDF / HTML / board report / to_verify,future project / capital plan,Future_Projects,2,manual_or_pdf_p3,public_to_verify,not_in_final_coded_sources,new_candidate_to_dedupe,verify capital plan/project page and extract civil-relevant pipeline,"Potential capital plan / project pipeline source; verify official capital plan, budget, board report, or projects page.",candidate_expansion_seed
school_district_36_surrey_capital_plan,School District 36 Surrey capital plan / major projects,D_capital_future_infrastructure,School District 36 Surrey,BC / Lower Mainland,PDF / HTML / board report / to_verify,future project / capital plan,Future_Projects,2,manual_or_pdf_p3,public_to_verify,not_in_final_coded_sources,new_candidate_to_dedupe,verify capital plan/project page and extract civil-relevant pipeline,"Potential capital plan / project pipeline source; verify official capital plan, budget, board report, or projects page.",candidate_expansion_seed
school_district_42_maple_ridge_pitt_meadows_capital_plan,School District 42 Maple Ridge Pitt Meadows capital plan / major projects,D_capital_future_infrastructure,School District 42 Maple Ridge Pitt Meadows,BC / Lower Mainland,PDF / HTML / board report / to_verify,future project / capital plan,Future_Projects,2,manual_or_pdf_p3,public_to_verify,not_in_final_coded_sources,new_candidate_to_dedupe,verify capital plan/project page and extract civil-relevant pipeline,"Potential capital plan / project pipeline source; verify official capital plan, budget, board report, or projects page.",candidate_expansion_seed
